city,state,latitude,longitude,source
ROME,GA,34.266133,-85.186052,census
ROME,NY,43.226002,-75.489523,census
ROMEOVILLE,IL,41.627924,-88.101182,census
ROMULUS,MI,42.223649,-83.366036,census
RONKS,PA,40.028441,-76.176080,census
ROOSEVELT,UT,40.287727,-109.987983,census
ROPESVILLE,TX,33.413336,-102.155104,census
ROSCOE,IL,42.425559,-89.009455,census
ROSCOE,TX,32.441934,-100.532231,census
ROSEAU,MN,48.844446,-95.762548,census
ROSEDALE,VA,36.959278,-81.931235,nominatim
ROSENHAYN,NJ,39.478674,-75.137962,census
ROSEVILLE,MI,42.507586,-82.936582,census
ROSSFORD,OH,41.577572,-83.572178,census
ROSWELL,NM,33.373442,-104.529393,census
ROTHSAY,MN,46.473091,-96.284242,census
ROUND LAKE,IL,42.343181,-88.102099,census
ROUND MOUNTAIN,TX,30.394346,-98.361174,census
ROUND O,SC,32.937115,-80.540935,nominatim
ROYSE CITY,TX,32.979747,-96.316431,census
RUCKERSVILLE,VA,38.228054,-78.377478,census
RUGBY,ND,48.365422,-99.990223,census
RURAL HALL,NC,36.224504,-80.296908,census
RURAL RETREAT,VA,36.905132,-81.277250,census
RUSH CITY,MN,45.687442,-92.965303,census
RUSHFORD,MN,43.813437,-91.753828,census
RUSSELL,KS,38.887455,-98.851392,census
RUSSELL SPRINGS,KY,37.050696,-85.080481,census
RUSSELLVILLE,AR,35.276328,-93.138743,census
RUSSELLVILLE,KY,36.839518,-86.895579,census
RUSTBURG,VA,37.272189,-79.100105,census
RUSTON,LA,32.532986,-92.635327,census
RUTHER GLEN,VA,37.940875,-77.461865,nominatim
RUTLAND,VT,43.609670,-72.977788,census
S COFFEYVILLE,OK,36.994525,-95.620255,nominatim
SABETHA,KS,39.910228,-95.792832,census
SADIEVILLE,KY,38.387768,-84.551346,census
SAFFORD,AZ,32.833298,-109.697418,census
SAGINAW,MI,43.419945,-83.950172,census
SAINT ALBANS,VT,44.811538,-73.084462,census
SAINT AUGUSTINE,FL,29.896152,-81.311128,census
SAINT CHARLES,MN,43.968747,-92.059295,census
SAINT CHARLES,MO,38.795702,-90.515364,census
SAINT CLAIR,MI,42.826530,-82.492433,census
SAINT CLOUD,MN,45.526658,-94.171007,census
SAINT CROIX,IN,38.223953,-86.586339,nominatim
SAINT CROIX FALLS,WI,45.411370,-92.624694,census
SAINT FRANCISVILLE,LA,30.784234,-91.376417,census
SAINT GABRIEL,LA,30.255202,-91.100363,census
SAINT GEORGE,SC,33.186073,-80.579460,census
SAINT GEORGE,UT,37.077006,-113.576534,census
SAINT IGNACE,MI,45.887164,-84.731707,census
SAINT JAMES,LA,30.018643,-90.850881,census
SAINT JAMES,MN,43.983362,-94.625392,census
SAINT JAMES,MO,38.002356,-91.613372,census
SAINT JOHNSBURY,VT,44.430445,-72.008582,census
SAINT JOSEPH,MN,45.565070,-94.302070,census
SAINT JOSEPH,MO,39.759460,-94.821143,census
SAINT LOUIS,MO,38.635699,-90.244582,census
SAINT MARTINVILLE,LA,30.127002,-91.831118,census
SAINT MARYS,GA,30.754245,-81.572635,census
SAINT MARYS,KS,39.194168,-96.064174,census
SAINT MATTHEWS,SC,33.664640,-80.778753,census
SAINT MICHAEL,MN,45.199238,-93.689526,census
SAINT PAUL,IN,39.428152,-85.628713,census
SAINT PAUL,MN,44.948901,-93.104063,census
SAINT PAUL,NE,41.213669,-98.459446,census
SAINT PAULS,NC,34.809197,-78.976559,census
SAINT PETER,MN,44.329282,-93.967656,census
SAINT PETERS,MO,38.781565,-90.604168,census
SAINT ROBERT,MO,37.825332,-92.151981,census
SAINT ROSE,LA,29.963475,-90.307893,census
SAINT STEPHEN,SC,33.403424,-79.925570,census
SAINT THOMAS,PA,39.917591,-77.797773,nominatim
SAINTE GENEVIEVE,MO,37.981442,-90.041779,nominatim
SALADO,TX,30.948383,-97.528337,census
SALAMANCA,NY,42.164734,-78.741263,census
SALEM,IL,38.627537,-88.959448,census
SALEM,MO,37.639568,-91.534860,census
SALEM,OR,44.923900,-123.023007,census
SALEM,VA,37.285333,-80.055241,census
SALINA,KS,38.813085,-97.614477,census
SALINA,UT,38.938815,-111.865194,census
SALISBURY,MA,42.831098,-70.847109,census
SALISBURY,MD,38.375328,-75.585925,census
SALISBURY,NC,35.665499,-80.488930,census
SALOME,AZ,33.777771,-113.606047,census
SALT LAKE CITY,UT,40.776928,-111.930991,census
SALTILLO,MS,34.380293,-88.696217,census
SALUDA,NC,35.237523,-82.346908,census
SAMSON,AL,31.112417,-86.046735,census
SAN ANGELO,TX,31.441078,-100.450499,census
SAN ANTONIO,FL,28.339858,-82.278605,census
SAN ANTONIO,TX,29.462809,-98.524635,census
SAN AUGUSTINE,TX,31.529899,-94.110894,census
SAN JON,NM,35.111299,-103.336299,census
SAN MARCOS,TX,29.872399,-97.936022,census
SAN SIMON,AZ,32.268169,-109.230200,census
SANBORN,NY,43.145054,-78.877748,census
SANDERSVILLE,MS,31.784016,-89.039758,census
SANDSTON,VA,37.513062,-77.313008,census
SANDUSKY,OH,41.455885,-82.714436,census
SANFORD,NC,35.496723,-79.171883,census
SANGER,TX,33.382098,-97.165412,census
SANGERFIELD,NY,42.913959,-75.379059,nominatim
SANTA ANNA,TX,31.736914,-99.325425,census
SANTA ROSA,NM,34.936051,-104.675021,census
SANTA TERESA,NM,31.871360,-106.673424,census
SANTAQUIN,UT,39.969893,-111.794431,census
SANTO,TX,32.605585,-98.213845,census
SAPULPA,OK,36.004206,-96.123275,census
SARALAND,AL,30.854566,-88.109842,census
SARCOXIE,MO,37.068541,-94.125438,census
SARDINIA,OH,39.007114,-83.802104,census
SATSUMA,AL,30.857874,-88.063383,census
SAUK CENTRE,MN,45.736472,-94.952729,census
SAUK RAPIDS,MN,45.594724,-94.152747,census
SAUKVILLE,WI,43.388946,-87.943896,census
SAULT SAINTE MARIE,MI,46.497673,-84.347658,nominatim
SAVAGE,MN,44.759057,-93.364213,census
SAVANNAH,GA,32.018043,-81.196492,census
SAVANNAH,MO,39.938789,-94.828049,census
SAWYER,MI,41.885321,-86.589467,nominatim
SAYRE,OK,35.295653,-99.628239,census
SAYRE,PA,41.985722,-76.520848,census
SCARBOROUGH,ME,43.589974,-70.334607,nominatim
SCHENECTADY,NY,42.802641,-73.927200,census
SCHERTZ,TX,29.563327,-98.250866,census
SCHILLER PARK,IL,41.958626,-87.869317,census
SCHOFIELD,WI,44.913348,-89.621478,census
SCHRIEVER,LA,29.728672,-90.835398,census
SCHUYLER,NE,41.450134,-97.061591,census
SCIPIO,UT,39.249080,-112.104411,census
SCOOBA,MS,32.830179,-88.477118,census
SCOTT CITY,KS,38.478872,-100.903053,census
SCOTT CITY,MO,37.224530,-89.537647,census
SCOTTSBLUFF,NE,41.868088,-103.662035,census
SCOTTSBORO,AL,34.644620,-86.048155,census
SCOTTSVILLE,KY,36.749261,-86.207621,census
SCOTTVILLE,MI,43.951101,-86.279816,census
SEABOARD,NC,36.490690,-77.441966,census
SEAFORD,DE,38.657254,-75.613379,census
SEAGOVILLE,TX,32.653383,-96.545058,census
SEARCHLIGHT,NV,35.455431,-114.920426,census
SEARCY,AR,35.241134,-91.735223,census
SEATTLE,WA,47.619335,-122.351538,census
SEBRING,FL,27.471396,-81.451568,census
SECAUCUS,NJ,40.781958,-74.067649,census
SEDALIA,MO,38.706048,-93.234498,census
SEEKONK,MA,41.808434,-71.336997,nominatim
SEFFNER,FL,28.001639,-82.274077,census
SEGUIN,TX,29.590227,-97.968607,census
SEIBERT,CO,39.297967,-102.869524,census
SEILING,OK,36.144651,-98.925437,census
SELBY,SD,45.505730,-100.032904,census
SELMA,AL,32.416983,-87.035702,census
SELMA,NC,35.539726,-78.291735,census
SELMER,TN,35.170593,-88.595102,census
SEMINOLE,OK,35.234772,-96.649329,census
SEMINOLE,TX,32.722204,-102.649814,census
SENATOBIA,MS,34.608650,-89.980994,census
SENECA,KS,39.837998,-96.069608,census
SENECA FALLS,NY,42.911607,-76.797058,census
SEVERY,KS,37.621955,-96.227525,census
SEVILLE,OH,41.020710,-81.867141,census
SEWARD,NE,40.909211,-97.096095,census
SEYMOUR,IN,38.947516,-85.891285,census
SEYMOUR,MO,37.147424,-92.768837,census
SEYMOUR,TX,33.595233,-99.258469,census
SEYMOUR,WI,44.514416,-88.327340,census
SHAKOPEE,MN,44.771906,-93.475699,census
SHAMROCK,TX,35.215401,-100.246085,census
SHANNON,IL,42.152447,-89.740174,census
SHANNON,MS,34.114416,-88.693131,census
SHARON HILL,PA,39.907433,-75.267787,census
SHATTUCK,OK,36.264970,-99.877431,census
SHAWNEE,OK,35.369413,-96.956408,census
SHEBOYGAN,WI,43.738713,-87.731531,census
SHEBOYGAN FALLS,WI,43.729279,-87.826235,census
SHEFFIELD,IA,42.888763,-93.207143,census
SHELBINA,MO,39.693022,-92.039652,census
SHELBY,IA,41.505574,-95.449363,census
SHELBY,MS,33.950528,-90.765091,census
SHELBY,MT,48.502129,-111.862036,census
SHELBY,NC,35.290405,-81.545645,census
SHELBY,NE,41.194247,-97.426267,census
SHELBY,OH,40.885138,-82.658308,census
SHELBYVILLE,IN,39.545277,-85.779499,census
SHELDON,IA,43.179654,-95.843353,census
SHEPHERDSVILLE,KY,37.981425,-85.702007,census
SHERBURN,MN,43.654900,-94.727489,census
SHERIDAN,AR,34.321575,-92.443067,census
SHERIDAN,WY,44.796219,-106.964166,census
SHERMAN,ME,45.872780,-68.386606,nominatim
SHERMAN,MS,34.361170,-88.838744,census
SHIPPENSBURG,PA,40.048733,-77.523193,census
SHIPPENVILLE,PA,41.250993,-79.462626,census
SHOEMAKERSVILLE,PA,40.499901,-75.969774,census
SHORTER,AL,32.411501,-85.972808,census
SHOW LOW,AZ,34.265053,-110.038321,census
SHREVEPORT,LA,32.466879,-93.792193,census
SHREWSBURY,MA,42.296019,-71.713510,nominatim
SHULLSBURG,WI,42.573323,-90.234765,census
SIBLEY,IA,43.401476,-95.743031,census
SIDNEY,MT,47.715456,-104.167161,census
SIDNEY,NE,41.133633,-102.969540,census
SIDNEY,OH,40.289527,-84.166729,census
SIERRA BLANCA,TX,31.183426,-105.339540,census
SIERRA VISTA,AZ,31.565410,-110.314508,census
SIGOURNEY,IA,41.333974,-92.204448,census
SIKESTON,MO,36.884997,-89.587449,census
SILER CITY,NC,35.726107,-79.455674,census
SILT,CO,39.547978,-107.652736,census
SILVERTON,TX,34.471372,-101.304049,census
SIMPSONVILLE,KY,38.216856,-85.349602,census
SIMPSONVILLE,SC,34.729034,-82.257523,census
SINCLAIR,WY,41.776084,-107.119940,census
SINTON,TX,28.038432,-97.511044,census
SIOUX CENTER,IA,43.074790,-96.170407,census
SIOUX CITY,IA,42.495290,-96.389858,census
SIOUX FALLS,SD,43.540696,-96.731962,census
SKIPPERS,VA,36.611817,-77.546646,nominatim
SKOWHEGAN,ME,44.778149,-69.712196,census
SLATER,MO,39.223279,-93.065347,census
SLATON,TX,33.445473,-101.650918,census
SLAYTON,MN,43.990229,-95.758371,census
SLEEPY EYE,MN,44.298945,-94.723594,census
SLIDELL,LA,30.288913,-89.782926,census
SLIPPERY ROCK,PA,41.069487,-80.057929,census
SLOAN,IA,42.233062,-96.224830,census
SMITH CENTER,KS,39.773939,-98.783474,census
SMITHS CREEK,MI,42.913919,-82.603808,nominatim
SMITHS GROVE,KY,37.050205,-86.208076,census
SMITHS STATION,AL,32.522852,-85.099425,census
SMITHTON,PA,40.153808,-79.741667,census
SMYER,TX,33.587382,-102.163501,census
SMYRNA,TN,35.969019,-86.528617,census
SNOW SHOE,PA,41.027650,-77.949720,census
SNOWVILLE,UT,41.972822,-112.716407,census
SNYDER,TX,32.713561,-100.911902,census
SOCIETY HILL,SC,34.509815,-79.853535,census
SOMERSET,KY,37.086473,-84.605350,census
SOMERSET,PA,40.005030,-79.077855,census
SOMERSET,WI,45.125706,-92.672961,census
SONORA,KY,37.532294,-85.895608,census
SONORA,TX,30.570654,-100.641768,census
SOPERTON,GA,32.378268,-82.594019,census
SORRENTO,LA,30.183623,-90.866567,census
SOUR LAKE,TX,30.137746,-94.404277,census
SOUTH AMBOY,NJ,40.486391,-74.278762,census
SOUTH BAY,FL,26.688379,-80.735526,census
SOUTH BELOIT,IL,42.484842,-89.027433,census
SOUTH BEND,IN,41.676643,-86.268809,census
SOUTH BOSTON,VA,36.711825,-78.913354,census
SOUTH ELGIN,IL,41.990254,-88.314285,census
SOUTH HAVEN,KS,37.049495,-97.401264,census
SOUTH HILL,VA,36.725662,-78.128886,census
SOUTH HOLLAND,IL,41.598372,-87.602736,census
SOUTH HUTCHINSON,KS,38.023082,-97.944845,census
SOUTH PEKIN,IL,40.495497,-89.652382,census
SOUTH PLAINFIELD,NJ,40.574413,-74.414800,census
SOUTH SAINT PAUL,MN,44.890669,-93.037281,nominatim
SOUTH SIOUX CITY,NE,42.463048,-96.413248,census
SOUTH VIENNA,OH,39.929321,-83.613934,census
SOUTH WINDSOR,CT,41.835240,-72.556271,nominatim
SPARKS,NV,39.574341,-119.715154,census
SPARTA,KY,38.695435,-84.906136,census
SPARTA,WI,43.938249,-90.812705,census
SPARTANBURG,SC,34.945627,-81.925944,census
SPEARVILLE,KS,37.848067,-99.754714,census
SPENCER,IA,43.147025,-95.152691,census
SPENCER,SD,43.727466,-97.591110,census
SPENCER,WI,44.753615,-90.298465,census
SPICELAND,IN,39.843142,-85.426053,census
SPIRIT LAKE,IA,43.416659,-95.113071,census
SPOKANE,WA,47.666935,-117.433322,census
SPOONER,WI,45.825917,-91.886125,census
SPRAGUE,WA,47.304889,-117.971290,census
SPRING HOPE,NC,35.944126,-78.108966,census
SPRING LAKE,NC,35.184590,-78.994722,census
SPRINGDALE,AR,36.191438,-94.155062,census
SPRINGER,NM,36.365411,-104.600218,census
SPRINGER,OK,34.295620,-97.117450,census
SPRINGERVILLE,AZ,34.171921,-109.306892,census
SPRINGFIELD,IL,39.791063,-89.644572,census
SPRINGFIELD,MA,42.115454,-72.539978,census
SPRINGFIELD,MO,37.194157,-93.292642,census
SPRINGFIELD,OH,39.928908,-83.794241,census
SPRINGFIELD,VA,38.781571,-77.183921,census
SPRINGFIELD,VT,43.296641,-72.481870,census
SPRINGHILL,LA,33.001934,-93.461511,census
SPRINGTOWN,TX,32.969300,-97.680424,census
SPRINGVILLE,UT,40.164273,-111.619525,census
SPUR,TX,33.476582,-100.850215,census
STACY,MN,45.395404,-92.985974,census
STAMFORD,TX,33.046193,-99.597021,census
STANFIELD,OR,45.782259,-119.216130,census
STANLEY,ND,48.313784,-102.397321,census
STANLEY,WI,44.959383,-90.943719,census
STANTON,TN,35.461332,-89.401373,census
STANTON,TX,32.131695,-101.792457,census
STARKS,LA,30.310462,-93.666698,census
STATESBORO,GA,32.437726,-81.775637,census
STATESVILLE,NC,35.785493,-80.872962,census
STAUNTON,VA,38.157978,-79.061876,census
STEDMAN,NC,35.013483,-78.700121,census
STEELE,AL,33.941378,-86.192107,census
STEELE,MO,36.094790,-89.862102,census
STEELE,ND,46.856801,-99.918125,census
STEPHENSON,MI,45.413734,-87.609107,census
STEPHENVILLE,TX,32.214544,-98.219885,census
STERLING,CO,40.620487,-103.192582,census
STERLING,ND,46.813878,-100.291500,nominatim
STERLING,VA,39.004733,-77.405368,census
STERLING CITY,TX,31.839175,-100.985878,census
STEUBENVILLE,OH,40.366310,-80.657061,census
STEVENS POINT,WI,44.525300,-89.550377,census
STEWART,MN,44.723772,-94.486595,census
STEWARTVILLE,MN,43.860658,-92.489787,census
STILLWATER,MN,45.058606,-92.830408,census
STILLWATER,OK,36.131496,-97.074464,census
STOCKDALE,TX,29.235974,-97.963888,census
STOCKERTOWN,PA,40.754917,-75.262935,census
STOCKTON,IL,42.352519,-90.002019,census
STOKESDALE,NC,36.228073,-79.977413,census
STONE MOUNTAIN,GA,33.804187,-84.171420,census
STONY CREEK,VA,36.948010,-77.400067,census
STORM LAKE,IA,42.642951,-95.196463,census
STORY CITY,IA,42.185743,-93.586885,census
STRAFFORD,MO,37.269013,-93.117968,census
STRASBURG,OH,40.600595,-81.529351,census
STRASBURG,PA,39.984516,-76.186183,census
STRATFORD,TX,36.337568,-102.076030,census
STRAUGHN,IN,39.808384,-85.290842,census
STRINGTOWN,OK,34.469600,-96.055521,census
STRONG CITY,KS,38.395431,-96.536666,census
STROUD,OK,35.768875,-96.650070,census
STUART,IA,41.500464,-94.318105,census
STURBRIDGE,MA,42.097106,-72.054995,census
STURGEON BAY,WI,44.822676,-87.369806,census
STURTEVANT,WI,42.698900,-87.901553,census
STUTTGART,AR,34.495233,-91.548638,census
SUAMICO,WI,44.626729,-88.033045,census
SUBLETTE,KS,37.482226,-100.846492,census
SUDAN,TX,34.066414,-102.524194,census
SUFFOLK,VA,36.697157,-76.634781,census
SUGAR GROVE,IL,41.768621,-88.448896,census
SULLIVAN,MO,38.212893,-91.163616,census
SULPHUR,LA,30.229792,-93.356343,census
SULPHUR SPRINGS,TX,33.143108,-95.614702,census
SUMMERFIELD,FL,29.008592,-82.034809,nominatim
SUMMERTON,SC,33.601475,-80.352648,census
SUMMERVILLE,SC,33.005836,-80.179306,census
SUMMIT,SD,45.305574,-97.039106,census
SUMNER,WA,47.227215,-122.236264,census
SUMTER,SC,33.940848,-80.395543,census
SUNBURY,OH,40.249405,-82.880199,census
SUNNYSIDE,WA,46.315712,-120.005762,census
SUPERIOR,MT,47.195120,-114.901363,census
SUPERIOR,NE,40.021734,-98.061836,census
SUPERIOR,WI,46.692119,-92.080356,census
SUPPLY,NC,34.017672,-78.267499,nominatim
SURPRISE,AZ,33.670801,-112.452546,census
SURRENCY,GA,31.721916,-82.197823,census
SUSSEX,WI,43.134854,-88.226041,census
SUTTON,MA,42.149928,-71.762966,nominatim
SUTTON,WV,38.667772,-80.713461,census
SWANSBORO,NC,34.693583,-77.134274,census
SWANTON,VT,44.924538,-73.119353,census
SWEETWATER,TN,35.602623,-84.473378,census
SWEETWATER,TX,32.469389,-100.408651,census
SYCAMORE,GA,31.671652,-83.635525,census
SYLACAUGA,AL,33.188670,-86.274799,census
SYLVANIA,GA,32.747226,-81.640693,census
SYRACUSE,NE,40.663504,-96.182733,census
SYRACUSE,NY,43.040998,-76.143554,census
TACNA,AZ,32.700435,-113.961785,census
TACOMA,WA,47.252199,-122.459832,census
TAFTON,PA,41.404534,-75.182953,nominatim
TALLAHASSEE,FL,30.453529,-84.252272,census
TALLAPOOSA,GA,33.736656,-85.287358,census
TALLULAH,LA,32.406696,-91.191700,census
TAMA,IA,41.965123,-92.573799,census
TAMAQUA,PA,40.804055,-75.926617,census
TAMPA,FL,27.966262,-82.477618,census
TAR HEEL,NC,34.733896,-78.790896,census
TARKIO,MO,40.442988,-95.383516,census
TATUM,NM,33.255394,-103.310822,census
TAYLOR,MI,42.225283,-83.267691,census
TAYLOR,MO,39.938101,-91.523766,nominatim
TAYLORSVILLE,GA,34.085129,-84.985629,census
TAYLORSVILLE,IN,39.296476,-85.950274,census
TAZEWELL,TN,36.462502,-83.567034,census
TEA,SD,43.455626,-96.823997,census
TEAGUE,TX,31.629487,-96.280818,census
TEAYS,WV,38.441757,-81.952912,nominatim
TECUMSEH,KS,39.034955,-95.579650,census
TECUMSEH,NE,40.371816,-96.188706,census
TEKONSHA,MI,42.097365,-84.991924,census
TEMPLE,GA,33.733245,-85.027295,census
TEMPLE,TX,31.103450,-97.391124,census
TENAHA,TX,31.943709,-94.245706,census
TENNILLE,GA,32.936563,-82.813233,census
TERRE HAUTE,IN,39.464152,-87.376036,census
TERRELL,TX,32.735347,-96.286437,census
TERRY,MS,32.106057,-90.292595,census
TEXARKANA,AR,33.436339,-93.987118,census
TEXARKANA,TX,33.451136,-94.090087,census
TEXHOMA,OK,36.505405,-101.787387,census
TEXICO,NM,34.389212,-103.050682,census
TEXLINE,TX,36.376494,-103.018876,census
THACKERVILLE,OK,33.787525,-97.139180,census
THAYNE,WY,42.919679,-110.995529,census
THEODORE,AL,30.538686,-88.187573,census
THERMAL,CA,33.626195,-116.130834,census
THERMOPOLIS,WY,43.647615,-108.214538,census
THIBODAUX,LA,29.794874,-90.814578,census
THIEF RIVER FALLS,MN,48.111241,-96.177562,census
THOMAS,OK,35.745192,-98.745116,census
THOMASVILLE,AL,31.915011,-87.737204,census
THOMASVILLE,GA,30.839422,-83.978781,census
THOMSON,GA,33.469270,-82.495116,census
THOROFARE,NJ,39.854728,-75.198685,census
THORP,WA,47.065483,-120.670837,census
THORP,WI,44.957957,-90.802185,census
THREE FORKS,MT,45.889568,-111.552748,census
THREE RIVERS,MI,41.945386,-85.629548,census
THREE RIVERS,TX,28.466853,-98.177947,census
THURMONT,MD,39.619976,-77.407695,census
TICONDEROGA,NY,43.842344,-73.423035,census
TIFFIN,IA,41.705034,-91.654397,census
TIFFIN,OH,41.114910,-83.180468,census
TIFTON,GA,31.462099,-83.520499,census
TILDEN,TX,28.459855,-98.548677,census
TILLATOBA,MS,33.985086,-89.896060,census
TILTON,IL,40.094978,-87.642148,census
TIMMONSVILLE,SC,34.133427,-79.940811,census
TIMPSON,TX,31.906912,-94.397056,census
TINLEY PARK,IL,41.568579,-87.804217,census
TINNIE,NM,33.370556,-105.226367,nominatim
TIOGA,ND,48.394617,-102.943490,census
TIPP CITY,OH,39.964474,-84.186380,census
TIPTON,IA,41.770121,-91.128281,census
TIPTON,IN,40.282484,-86.043208,census
TISHOMINGO,MS,34.638284,-88.229144,census
TOLEDO,IA,41.990174,-92.580342,census
TOLEDO,OH,41.664071,-83.581861,census
TOLEDO,WA,46.444721,-122.852230,census
TOLLESBORO,KY,38.559520,-83.576026,nominatim
TOLLESON,AZ,33.448370,-112.256012,census
TOMAH,WI,43.988010,-90.501380,census
TOMS BROOK,VA,38.946542,-78.440046,census
TONGANOXIE,KS,39.107890,-95.079090,census
TONICA,IL,41.215870,-89.069956,census
TONKAWA,OK,36.670589,-97.315028,census
TONOPAH,AZ,33.487986,-112.930811,census
TONOPAH,NV,38.082160,-117.224586,census
TOOELE,UT,40.539396,-112.307843,census
TOOMSUBA,MS,32.430282,-88.507088,census
TOPEKA,KS,39.034680,-95.694825,census
TOPPENISH,WA,46.380242,-120.312583,census
TORRINGTON,WY,42.065050,-104.173528,census
TOWANDA,PA,41.770945,-76.446503,census
TOWAOC,CO,37.212599,-108.726461,census
TOWER CITY,ND,46.926308,-97.676035,census
TOWNSEND,VA,37.184981,-75.958473,nominatim
TOWNVILLE,SC,34.563714,-82.898477,nominatim
TRAVELERS REST,SC,34.959971,-82.444972,census
TRAVERSE CITY,MI,44.754309,-85.603011,census
TREGO,WI,45.905802,-91.831060,census
TREMONTON,UT,41.718352,-112.187837,census
TRENTON,MI,42.140058,-83.192914,census
TRENTON,MO,40.081255,-93.602387,census
TRENTON,NE,40.174733,-101.013573,census
TRENTON,NJ,40.223841,-74.763624,census
TRENTON,SC,33.740557,-81.840937,census
TRENTON,TX,33.426257,-96.344594,census
TRIBUNE,KS,38.472037,-101.754525,census
TRINIDAD,CO,37.173157,-104.490326,census
TRINITY,TX,30.944452,-95.373563,census
TROUTDALE,OR,45.539220,-122.392673,census
TROUTMAN,NC,35.700462,-80.887702,census
TROUTVILLE,VA,37.416654,-79.878096,census
TROY,AL,31.801960,-85.967130,census
TROY,IL,38.739674,-89.882544,census
TROY,OH,40.043891,-84.219530,census
TROY,PA,41.783315,-76.792222,census
TROY,TX,31.193982,-97.300358,census
TROY,VA,37.950974,-78.246393,nominatim
TRUMAN,MN,43.827872,-94.436569,census
TRUMANN,AR,35.676941,-90.526029,census
TUCSON,AZ,32.153036,-110.870773,census
TUCUMCARI,NM,35.170291,-103.705046,census
TULAROSA,NM,33.075001,-106.017299,census
TULIA,TX,34.537864,-101.774434,census
TULLY,NY,42.798186,-76.110237,census
TULSA,OK,36.127949,-95.902316,census
TUMWATER,WA,46.989463,-122.917277,census
TUNICA,MS,34.688137,-90.380937,census
TUNKHANNOCK,PA,41.541084,-75.949058,census
TUPELO,MS,34.270604,-88.732455,census
TUPELO,OK,34.602685,-96.420791,census
TURNER,ME,44.257811,-70.257865,census
TURRELL,AR,35.374609,-90.270384,census
TURTLE LAKE,WI,45.390622,-92.149832,census
TUSCALOOSA,AL,33.234404,-87.528300,census
TUSCOLA,IL,39.795912,-88.275483,census
TUSCOLA,TX,32.211525,-99.798296,census
TUSCUMBIA,AL,34.718502,-87.702586,census
TUSKEGEE,AL,32.418723,-85.682509,census
TWIN CITY,GA,32.582227,-82.159379,census
TWIN FALLS,ID,42.564674,-114.460608,census
TWINSBURG,OH,41.322594,-81.443123,census
TWO HARBORS,MN,47.029954,-91.675744,census
TWO RIVERS,WI,44.156137,-87.577352,census
TYE,TX,32.452218,-99.866537,census
ULYSSES,KS,37.577342,-101.354864,census
UMATILLA,OR,45.917612,-119.331979,census
UNDERWOOD,IA,41.380243,-95.682510,census
UNICOI,TN,36.221771,-82.329224,census
UNION CITY,OK,35.399523,-97.906705,census
UNION CITY,TN,36.427088,-89.047720,census
UNION GROVE,NC,36.207637,-80.607284,nominatim
UNION POINT,GA,33.618816,-83.075036,census
UNIONTOWN,PA,39.899302,-79.724529,census
UNIONVILLE,MO,40.475708,-93.004416,census
UNIVERSITY PARK,IL,41.446894,-87.712969,census
UPPER MARLBORO,MD,38.816495,-76.753670,census
UPPER SANDUSKY,OH,40.830669,-83.270709,census
URBANA,IA,42.229835,-91.885511,census
URBANDALE,IA,41.636794,-93.779833,census
UTICA,IL,41.340590,-89.010081,nominatim
UTICA,NY,43.096382,-75.225983,census
UVALDE,TX,29.215184,-99.777215,census
UXBRIDGE,MA,42.076817,-71.629848,nominatim
VADO,NM,32.127881,-106.657073,census
VALDOSTA,GA,30.850126,-83.278833,census
VALENTINE,NE,42.875511,-100.547067,census
VALLEY,AL,32.801427,-85.204438,census
VALLEY,NE,41.311779,-96.355504,census
VALLEY CITY,ND,46.922573,-98.004137,census
VALLEY GROVE,WV,40.086261,-80.577049,census
VALLIANT,OK,34.007542,-95.084904,census
VALPARAISO,IN,41.479812,-87.052273,census
VAN HORN,TX,31.040672,-104.834154,census
VANCE,AL,33.173992,-87.226627,census
VANCEBORO,NC,35.303057,-77.156700,census
VANCEBURG,KY,38.594531,-83.323614,census
VANDALIA,IL,38.974564,-89.110695,census
VANDALIA,OH,39.878977,-84.192224,census
VAUGHN,NM,34.607206,-105.212594,census
VEGA,TX,35.245302,-102.429247,census
VERNAL,UT,40.451701,-109.538007,census
VERNON,TX,34.147664,-99.300427,census
VERO BEACH,FL,27.647220,-80.393136,census
VERONA,PA,40.505672,-79.841947,census
VERONA,WI,42.990061,-89.538868,census
VICKSBURG,MS,32.322004,-90.881557,census
VIDALIA,GA,32.212079,-82.402187,census
VIDALIA,LA,31.566751,-91.440444,census
VIDOR,TX,30.128139,-93.991733,census
VIENNA,GA,32.092747,-83.786839,census
VILLA PARK,IL,41.885612,-87.978235,census
VILLA RICA,GA,33.728365,-84.916662,census
VILLA RIDGE,MO,38.465699,-90.882348,census
VILLE PLATTE,LA,30.689858,-92.274165,census
VINCENNES,IN,38.676621,-87.509956,census
VINELAND,NJ,39.465007,-74.997115,census
VINITA,OK,36.648772,-95.161001,census
VINTON,IA,42.163106,-92.026206,census
VINTON,LA,30.195435,-93.582246,census
VIRGINIA,IL,39.952942,-90.210446,census
VIRGINIA BEACH,VA,36.779525,-76.029142,census
VIROQUA,WI,43.560474,-90.885985,census
VIVIAN,LA,32.871072,-93.986249,census
VIVIAN,SD,43.927267,-100.301123,census
VOLGA,SD,44.321837,-96.922204,census
VON ORMY,TX,29.277391,-98.657373,census
WACO,GA,33.702600,-85.189244,census
WACO,NE,40.897000,-97.461747,census
WACO,TX,31.557994,-97.189750,census
WACONIA,MN,44.841530,-93.790092,census
